Order Date,Product Name,Category,Region,Quantity,Sales,Profit,Daily_Web_Visits,Ad_Spend,Customer_Segment,Satisfaction_Score,Delivery_Time,Quarter,Promotion_Flag,Return_Rate
2022-05-05,Laptop,Electronics,East,9,8010,763.32,7017,578.38,Frecuente,6.9,4,2,1,0.124
2023-01-03,Mouse,Accessories,East,4,316,77.13,5672,38.35,Frecuente,8.8,7,1,0,0.004
2024-11-14,Camera,Electronics,South,9,5895,442.49,616,774.41,Frecuente,6.4,6,4,0,0.13
2022-04-09,Headphones,Accessories,East,4,388,35.21,1408,770.64,Frecuente,9.9,10,2,1,0.073
2024-06-12,Mouse,Accessories,West,5,3670,462.97,4816,666.74,Premium,9.8,13,2,1,0.053
2024-10-15,Smartphone,Electronics,East,9,7731,2178.05,7364,522.78,Ocasional,7.8,9,4,1,0.136
2023-10-18,Laptop,Electronics,South,3,1596,91.23,8341,389.74,Nuevo,8.1,2,4,1,0.051
2024-04-06,Camera,Electronics,East,4,4192,216.16,4597,800.77,Ocasional,8.4,10,2,0,0.147
2023-07-29,Tablet,Electronics,West,7,5264,756.33,3305,575.41,Frecuente,7.1,5,3,0,0.14
2023-06-04,Laptop,Electronics,North,1,425,48.81,9698,1455.5,Frecuente,8.7,1,2,0,0.04
2022-03-17,Smartwatch,Electronics,North,4,3380,211.72,4856,275.93,Premium,8.8,3,1,0,0.051
2024-03-07,Printer,Office,East,7,8379,2009.05,3496,493.11,Frecuente,8.1,14,1,1,0.122
2022-03-05,Keyboard,Accessories,North,4,2040,393.72,4701,455.06,Ocasional,6.6,6,1,0,0.029
2024-04-17,Printer,Office,East,4,1336,116.65,614,824.1,Frecuente,9.7,3,2,0,0.11
2024-08-22,Keyboard,Accessories,South,2,1934,157.41,3368,758.93,Ocasional,6.5,2,3,0,0.019
2024-04-09,Keyboard,Accessories,South,3,1560,391.11,5397,972.74,Ocasional,8.5,10,2,0,0.031
2024-07-20,Keyboard,Accessories,North,6,4446,1217.86,9225,1426.0,Frecuente,6.4,11,3,0,0.075
2023-03-17,Printer,Office,West,3,1893,508.8,7513,442.13,Premium,6.6,5,1,0,0.112
2024-07-04,Camera,Electronics,East,4,4492,670.42,7922,1045.3,Premium,6.1,2,3,1,0.111
2023-08-12,Mouse,Accessories,South,6,6228,1852.45,5676,57.06,Premium,7.5,5,3,0,0.091
2023-04-23,Camera,Electronics,East,7,4403,1295.89,1550,408.33,Ocasional,8.6,10,2,0,0.041
2022-10-15,Headphones,Accessories,South,9,4176,510.97,4213,706.31,Ocasional,8.1,2,4,0,0.062
2022-05-24,Keyboard,Accessories,West,2,486,64.43,9971,65.87,Nuevo,8.7,4,2,0,0.037
2022-05-09,Printer,Office,East,5,4880,1084.69,919,934.15,Ocasional,8.7,1,2,1,0.042
2022-11-02,Printer,Office,West,5,265,53.21,8852,1023.9,Frecuente,6.6,7,4,0,0.048
2023-09-10,Laptop,Electronics,East,1,1041,128.58,7002,1125.16,Frecuente,6.2,3,3,1,0.09
2024-03-28,Smartphone,Electronics,East,8,9448,616.5,3197,784.53,Frecuente,8.5,3,1,0,0.031
2022-07-01,Headphones,Accessories,South,3,1617,440.46,7890,913.84,Frecuente,8.6,2,3,0,0.006
2024-02-17,Laptop,Electronics,West,2,1486,233.7,8450,606.18,Nuevo,8.2,11,1,0,0.104
2023-07-08,Smartwatch,Electronics,East,8,7152,1539.72,910,81.05,Frecuente,7.0,7,3,1,0.003
2022-12-29,Mouse,Accessories,East,6,1404,368.36,1510,167.93,Frecuente,9.2,14,4,1,0.146
2023-08-11,Camera,Electronics,South,2,122,16.23,6824,989.39,Frecuente,6.3,6,3,0,0.053
2023-08-01,Camera,Electronics,North,9,7533,1285.72,9991,1493.42,Premium,8.5,4,3,0,0.001
2023-07-23,Headphones,Accessories,South,4,3888,810.08,727,43.39,Nuevo,6.5,3,3,0,0.133
2024-07-05,Smartphone,Electronics,South,5,870,48.87,6824,845.22,Premium,8.6,14,3,0,0.09
2022-11-28,Mouse,Accessories,South,2,1446,403.89,1796,1131.49,Premium,7.7,9,4,0,0.123
2024-11-11,Tablet,Electronics,South,6,510,151.91,6676,1243.63,Frecuente,8.9,5,4,1,0.065
2024-07-29,Keyboard,Accessories,West,8,6224,790.27,6421,826.9,Ocasional,6.2,10,3,0,0.053
2023-04-25,Keyboard,Accessories,North,2,686,85.03,1359,937.48,Ocasional,8.2,8,2,1,0.098
2023-12-11,Mouse,Accessories,West,4,2840,591.94,6966,1051.15,Ocasional,6.6,2,4,1,0.061
2023-11-12,Laptop,Electronics,South,7,2562,347.62,9021,1291.27,Frecuente,8.7,10,4,0,0.083
2024-05-04,Smartphone,Electronics,West,5,790,216.12,8702,200.99,Premium,6.5,2,2,0,0.042
2022-07-09,Laptop,Electronics,East,5,4170,786.42,775,1390.75,Nuevo,6.3,3,3,1,0.05
2022-11-22,Tablet,Electronics,East,4,1360,373.59,2836,58.51,Frecuente,8.9,10,4,0,0.012
2022-03-13,Camera,Electronics,East,6,5316,782.42,2787,1257.58,Premium,6.3,7,1,0,0.117
2023-07-20,Laptop,Electronics,West,4,3956,293.38,4806,133.58,Ocasional,6.9,4,3,1,0.052
2022-05-09,Monitor,Accessories,North,3,726,94.38,1858,308.05,Premium,9.3,1,2,0,0.146
2024-08-04,Smartphone,Electronics,North,4,228,29.37,8616,25.76,Premium,9.2,9,3,1,0.039
2022-07-31,Headphones,Accessories,North,3,2274,442.57,7879,678.98,Ocasional,9.4,10,3,0,0.071
2024-09-13,Keyboard,Accessories,North,9,2628,459.87,8179,514.85,Frecuente,7.3,3,3,0,0.046
2024-05-26,Camera,Electronics,South,6,606,104.85,2382,265.67,Frecuente,8.1,6,2,0,0.104
2024-11-15,Headphones,Accessories,East,8,7256,558.79,638,687.61,Frecuente,9.1,5,4,0,0.121
2023-03-11,Camera,Electronics,West,4,1956,125.69,9151,615.51,Ocasional,6.5,13,1,0,0.073
2024-06-20,Printer,Office,South,6,3954,690.1,3244,1156.14,Premium,8.9,12,2,0,0.055
2023-01-11,Keyboard,Accessories,East,6,2262,442.86,6734,1341.83,Premium,6.4,4,1,0,0.112
2022-02-15,Printer,Office,North,4,2804,391.59,9139,985.8,Ocasional,9.7,8,1,0,0.029
2022-04-26,Tablet,Electronics,South,9,5850,1511.06,843,204.13,Ocasional,8.5,13,2,0,0.09
2023-06-07,Keyboard,Accessories,West,1,56,9.16,551,457.18,Nuevo,8.0,5,2,0,0.11
2024-01-17,Monitor,Accessories,East,9,4302,344.64,551,1371.71,Frecuente,7.9,2,1,0,0.04
2024-05-14,Camera,Electronics,West,9,10143,1690.66,1985,151.33,Premium,6.7,5,2,0,0.098
2023-05-15,Headphones,Accessories,North,1,1012,164.89,990,622.15,Ocasional,7.4,9,2,0,0.11
2023-05-22,Tablet,Electronics,East,9,8964,448.62,8289,1414.91,Ocasional,8.9,14,2,0,0.018
2022-08-05,Mouse,Accessories,South,6,1758,262.36,6256,1426.98,Premium,8.2,5,3,0,0.049
2023-10-12,Printer,Office,North,6,6348,557.72,9810,628.58,Ocasional,8.1,1,4,0,0.061
2023-11-04,Printer,Office,North,2,1582,422.46,8114,1007.75,Frecuente,6.8,3,4,1,0.116
2023-05-17,Mouse,Accessories,South,2,1924,394.4,9650,695.98,Ocasional,8.8,6,2,0,0.085
2023-04-02,Keyboard,Accessories,North,1,120,23.86,2766,1135.12,Ocasional,7.6,2,2,0,0.067
2024-01-26,Headphones,Accessories,East,8,7752,1943.84,3234,66.74,Frecuente,6.7,1,1,1,0.048
2023-07-13,Camera,Electronics,East,2,1114,300.44,8569,233.35,Nuevo,9.8,10,3,0,0.001
2024-11-28,Keyboard,Accessories,North,5,1765,229.06,2826,929.01,Nuevo,8.0,12,4,0,0.003
2022-08-10,Keyboard,Accessories,West,6,6834,1418.21,1043,364.18,Premium,8.1,4,3,0,0.036
2022-09-14,Smartphone,Electronics,East,5,1520,433.53,6856,1005.76,Frecuente,9.9,8,3,0,0.018
2023-08-05,Smartwatch,Electronics,West,7,8141,767.6,8109,539.81,Ocasional,7.5,9,3,0,0.018
2023-08-30,Tablet,Electronics,South,8,5176,866.36,9697,1332.24,Premium,9.8,10,3,0,0.09
2024-05-11,Mouse,Accessories,East,9,738,64.42,9314,1232.5,Frecuente,8.8,14,2,0,0.091
2024-01-17,Printer,Office,South,9,4086,217.48,1642,749.4,Frecuente,8.5,13,1,0,0.007
2022-09-16,Mouse,Accessories,East,2,442,28.13,7835,1163.88,Nuevo,6.9,5,3,0,0.089
2023-01-13,Smartphone,Electronics,East,6,2478,153.86,8538,421.28,Frecuente,6.2,14,1,0,0.022
2022-01-22,Keyboard,Accessories,South,2,1860,327.15,7132,751.5,Ocasional,7.8,1,1,0,0.057
2022-05-24,Monitor,Accessories,East,9,4968,991.82,8288,312.27,Frecuente,6.0,14,2,0,0.148
2023-03-05,Printer,Office,South,3,1446,278.94,8460,1294.11,Premium,6.3,2,1,0,0.078
2023-04-25,Mouse,Accessories,East,7,1722,414.87,4742,1238.14,Nuevo,8.4,2,2,0,0.005
2024-07-13,Smartwatch,Electronics,East,7,6573,460.28,881,1355.18,Premium,8.9,2,3,0,0.052
2024-09-01,Headphones,Accessories,East,3,2481,249.52,4833,1318.67,Premium,6.7,2,3,0,0.101
2024-12-26,Monitor,Accessories,West,6,3828,1102.86,2416,1440.2,Frecuente,8.9,7,4,1,0.034
2023-08-20,Tablet,Electronics,East,7,1197,103.34,1580,357.94,Ocasional,9.8,9,3,1,0.145
2022-01-09,Tablet,Electronics,West,7,7623,1459.84,1686,1399.1,Frecuente,9.0,11,1,0,0.064
2022-08-14,Mouse,Accessories,North,9,3384,252.11,7125,865.4,Premium,9.1,1,3,0,0.003
2022-01-01,Monitor,Accessories,South,8,1296,273.97,5293,645.29,Frecuente,8.8,5,1,0,0.081
2024-07-25,Tablet,Electronics,West,8,2840,262.62,5628,849.35,Frecuente,6.9,2,3,1,0.101
2024-08-22,Camera,Electronics,East,7,1540,342.93,7579,527.05,Premium,7.4,3,3,0,0.068
2022-06-28,Camera,Electronics,West,2,1414,308.39,5708,447.06,Ocasional,9.8,11,2,0,0.139
2023-04-26,Camera,Electronics,West,8,8328,466.38,6485,377.15,Premium,8.6,9,2,1,0.135
2023-08-29,Camera,Electronics,North,2,744,217.21,1317,141.99,Frecuente,9.2,3,3,0,0.021
2023-01-02,Mouse,Accessories,South,9,1773,168.01,8585,754.92,Ocasional,9.9,5,1,1,0.012
2023-08-11,Smartphone,Electronics,East,7,6034,1018.37,4763,1333.89,Ocasional,6.9,13,3,0,0.047
2023-06-22,Smartphone,Electronics,South,9,756,99.21,1974,952.62,Frecuente,7.3,9,2,0,0.091
2024-07-27,Monitor,Accessories,East,8,2256,468.52,8226,791.04,Frecuente,8.6,4,3,1,0.09
2023-11-30,Monitor,Accessories,North,7,875,203.63,7478,654.32,Frecuente,6.1,14,4,0,0.041
2024-11-26,Headphones,Accessories,South,4,1208,115.13,1003,707.31,Nuevo,8.3,3,4,0,0.143
2023-08-15,Headphones,Accessories,South,2,352,54.19,2333,329.73,Frecuente,9.2,5,3,1,0.046
2023-02-23,Printer,Office,West,6,4266,357.51,649,1237.95,Frecuente,8.4,10,1,1,0.121
2022-03-26,Tablet,Electronics,North,7,1841,496.89,3072,313.61,Frecuente,7.2,8,1,0,0.125
2024-07-27,Camera,Electronics,East,1,712,89.5,1449,1080.6,Frecuente,8.9,1,3,1,0.015
2024-03-23,Printer,Office,West,2,724,72.19,7244,1144.78,Frecuente,6.6,12,1,0,0.035
2024-12-09,Smartphone,Electronics,West,8,5832,662.72,5464,870.81,Premium,9.6,4,4,0,0.032
2023-06-17,Keyboard,Accessories,South,6,4188,989.14,9811,1297.13,Ocasional,6.4,10,2,1,0.138
2023-09-21,Tablet,Electronics,West,1,392,50.7,7619,450.75,Ocasional,9.5,5,3,0,0.053
2022-05-14,Laptop,Electronics,East,9,963,49.71,6309,1324.79,Ocasional,8.0,11,2,1,0.125
2024-04-13,Camera,Electronics,West,6,5706,319.46,5338,1099.53,Ocasional,7.7,13,2,0,0.072
2024-06-11,Headphones,Accessories,West,7,1365,312.04,1017,1202.15,Frecuente,8.0,11,2,0,0.069
2023-05-23,Headphones,Accessories,South,1,202,11.24,1166,1003.58,Nuevo,6.8,13,2,0,0.136
2023-12-24,Smartphone,Electronics,North,9,2430,613.67,6354,1272.59,Ocasional,7.8,8,4,0,0.066
2023-04-26,Monitor,Accessories,South,3,2670,515.39,541,1489.79,Ocasional,9.4,1,2,1,0.112
2022-01-21,Tablet,Electronics,South,7,2758,520.66,902,641.84,Ocasional,9.2,8,1,0,0.064
2022-10-14,Monitor,Accessories,South,9,873,82.35,2581,1224.6,Frecuente,6.7,7,4,0,0.015
2023-08-23,Smartwatch,Electronics,West,9,7245,1410.92,8899,1121.98,Frecuente,8.7,11,3,0,0.008
2023-09-13,Camera,Electronics,North,4,960,255.24,4859,690.25,Frecuente,9.4,4,3,0,0.031
2024-12-28,Smartwatch,Electronics,East,4,1284,171.02,7240,1391.88,Premium,9.3,10,4,0,0.108
2023-06-09,Mouse,Accessories,West,4,512,110.47,4409,603.75,Frecuente,7.7,7,2,0,0.056
2022-07-10,Smartwatch,Electronics,South,9,9729,2039.41,2144,856.89,Premium,6.2,10,3,0,0.068
2023-01-11,Camera,Electronics,North,5,1580,166.16,4025,176.79,Premium,9.7,6,1,0,0.015
2023-07-26,Mouse,Accessories,East,8,976,234.24,1371,354.15,Nuevo,7.6,6,3,0,0.093
2024-01-05,Printer,Office,North,8,1824,495.35,7817,1264.23,Ocasional,7.4,3,1,0,0.121
2023-05-08,Smartphone,Electronics,South,4,3188,202.81,2243,606.9,Ocasional,9.0,12,2,0,0.094
2023-11-29,Camera,Electronics,East,7,5467,556.02,4075,603.24,Frecuente,7.1,1,4,0,0.148
2024-09-05,Smartphone,Electronics,South,6,5406,1277.46,9810,384.05,Ocasional,9.3,4,3,0,0.002
2024-08-08,Headphones,Accessories,East,8,2984,742.31,6123,747.58,Nuevo,6.3,6,3,0,0.002
2023-04-12,Printer,Office,North,1,919,193.35,4856,1212.61,Ocasional,9.0,3,2,0,0.075
2023-08-18,Camera,Electronics,South,6,1686,426.72,5658,1344.84,Ocasional,9.9,13,3,1,0.04
2023-06-02,Laptop,Electronics,West,7,4165,493.24,7948,123.77,Frecuente,10.0,5,2,0,0.103
2023-11-17,Smartphone,Electronics,West,7,1281,282.63,2917,870.73,Frecuente,9.7,4,4,1,0.119
2024-06-17,Smartwatch,Electronics,East,3,2829,362.16,6545,711.56,Ocasional,9.5,4,2,0,0.015
2024-04-06,Monitor,Accessories,West,3,2211,292.31,8790,929.14,Nuevo,7.1,3,2,0,0.138
2024-12-18,Headphones,Accessories,East,4,4740,607.81,5937,681.97,Frecuente,9.9,10,4,1,0.004
2023-12-09,Camera,Electronics,East,1,718,169.09,4742,609.99,Frecuente,9.7,7,4,0,0.103
2022-10-10,Headphones,Accessories,North,6,1716,108.81,1878,718.38,Frecuente,8.1,4,4,0,0.058
2024-04-22,Monitor,Accessories,South,7,1547,152.59,2858,881.36,Frecuente,7.6,13,2,0,0.1
2022-06-14,Mouse,Accessories,North,1,739,111.18,9487,761.46,Nuevo,6.4,10,2,0,0.015
2023-09-03,Laptop,Electronics,West,3,819,231.88,5641,718.77,Ocasional,8.4,6,3,0,0.141
2023-12-19,Laptop,Electronics,South,8,5696,1156.3,3362,1230.4,Frecuente,8.8,8,4,1,0.141
2023-01-22,Monitor,Accessories,South,2,1706,184.71,4474,1123.56,Frecuente,7.6,10,1,0,0.078
2024-01-23,Camera,Electronics,North,2,2066,608.23,5991,525.24,Frecuente,7.6,3,1,0,0.076
2024-06-07,Laptop,Electronics,North,2,256,35.66,5606,1204.85,Premium,8.3,12,2,0,0.095
2024-02-04,Smartphone,Electronics,North,2,1102,182.54,7147,1283.4,Ocasional,6.1,4,1,0,0.087
2024-08-31,Monitor,Accessories,North,8,2872,483.94,2946,247.17,Ocasional,9.8,1,3,1,0.082
2024-11-11,Tablet,Electronics,East,4,2584,394.52,6667,882.37,Ocasional,7.2,8,4,0,0.088
2024-07-27,Mouse,Accessories,North,2,1366,298.32,4705,442.26,Frecuente,6.6,13,3,1,0.129
2024-05-11,Smartwatch,Electronics,South,7,1253,354.23,9435,1113.98,Ocasional,6.0,11,2,0,0.092
2023-03-24,Laptop,Electronics,West,7,2618,300.81,2000,373.4,Ocasional,9.4,5,1,0,0.029
2022-09-22,Headphones,Accessories,East,9,6822,1811.37,1910,1013.68,Frecuente,9.5,6,3,0,0.137
2023-11-05,Keyboard,Accessories,East,6,5286,636.16,4885,397.58,Ocasional,6.4,9,4,1,0.032
2024-06-13,Monitor,Accessories,North,1,579,133.57,5329,776.49,Ocasional,6.6,4,2,0,0.025
2022-02-28,Laptop,Electronics,West,8,1392,190.99,7063,1424.0,Ocasional,7.8,12,1,0,0.15
2022-11-14,Laptop,Electronics,West,9,2493,696.69,4338,584.34,Premium,6.7,5,4,1,0.032
2023-09-17,Smartphone,Electronics,North,7,6461,766.45,9180,1316.09,Frecuente,8.9,4,3,0,0.015
2022-08-17,Tablet,Electronics,East,2,1486,201.07,5004,1480.68,Frecuente,6.2,2,3,0,0.084
2023-05-14,Printer,Office,South,1,1152,280.28,1728,1314.78,Premium,8.2,10,2,1,0.124
2022-03-12,Smartwatch,Electronics,West,2,1750,103.99,1632,265.48,Frecuente,7.5,1,1,0,0.009
2022-07-12,Smartphone,Electronics,West,7,4417,495.37,9747,1233.09,Ocasional,7.9,12,3,0,0.074
2024-07-05,Laptop,Electronics,South,4,3724,276.85,1773,67.58,Premium,7.7,14,3,0,0.01
2023-06-16,Camera,Electronics,West,3,2220,121.14,9504,602.09,Frecuente,6.6,2,2,1,0.064
2023-06-20,Monitor,Accessories,West,8,9104,2620.58,3141,1308.69,Nuevo,6.9,2,2,0,0.052
2024-08-08,Printer,Office,West,3,3093,584.23,1387,1039.35,Ocasional,6.3,14,3,1,0.021
2023-03-01,Headphones,Accessories,South,6,3048,842.24,3394,808.46,Frecuente,6.5,2,1,1,0.14
2022-05-02,Smartphone,Electronics,North,1,161,36.58,6339,594.04,Ocasional,9.9,6,2,0,0.095
2023-07-23,Monitor,Accessories,West,7,7238,1889.69,4565,1222.2,Frecuente,7.1,13,3,0,0.126
2024-03-30,Smartphone,Electronics,North,3,3561,347.31,7963,1070.15,Premium,7.2,2,1,1,0.136
2022-08-07,Monitor,Accessories,North,5,1850,534.39,6304,713.24,Ocasional,6.5,10,3,0,0.14
2022-03-06,Mouse,Accessories,West,6,3522,626.72,4307,1340.88,Frecuente,9.0,6,1,0,0.112
2023-11-24,Smartwatch,Electronics,East,1,584,172.4,6528,360.32,Frecuente,9.7,7,4,0,0.046
2023-08-31,Smartphone,Electronics,East,4,2556,412.44,9728,272.18,Premium,9.2,14,3,1,0.124
2023-10-14,Smartphone,Electronics,South,2,348,56.31,4412,971.35,Ocasional,8.5,10,4,0,0.078
2023-05-16,Monitor,Accessories,South,9,1602,142.49,1957,1458.55,Premium,9.3,5,2,0,0.041
2023-06-19,Monitor,Accessories,South,3,2853,437.59,4383,385.94,Ocasional,7.6,14,2,0,0.058
2023-07-21,Printer,Office,West,1,1024,230.3,8481,389.51,Frecuente,9.4,9,3,0,0.045
2022-03-20,Camera,Electronics,East,5,4485,1324.49,2567,226.46,Ocasional,9.2,2,1,1,0.07
2023-08-06,Printer,Office,East,2,436,79.69,9516,1293.63,Frecuente,6.0,6,3,0,0.117
2024-10-21,Smartwatch,Electronics,North,2,2232,150.12,6088,355.07,Frecuente,8.0,4,4,1,0.073
2022-08-14,Keyboard,Accessories,South,6,7056,1445.01,6214,764.7,Ocasional,7.1,9,3,1,0.04
2022-03-15,Keyboard,Accessories,East,5,875,96.65,3511,1486.49,Ocasional,6.3,13,1,0,0.013
2022-02-01,Smartwatch,Electronics,East,3,315,61.94,9244,37.97,Frecuente,9.4,1,1,1,0.128
2022-04-24,Laptop,Electronics,East,2,358,51.75,842,843.6,Frecuente,6.0,11,2,1,0.063
2023-03-23,Camera,Electronics,South,7,3451,194.42,3337,778.19,Frecuente,8.9,13,1,1,0.066
2022-02-10,Laptop,Electronics,North,9,1350,189.13,4474,1215.02,Frecuente,10.0,14,1,1,0.115
2023-10-19,Tablet,Electronics,West,8,3320,413.32,5034,545.82,Ocasional,7.9,10,4,0,0.127
2024-09-10,Mouse,Accessories,North,9,8442,940.33,5004,627.31,Premium,7.5,5,3,1,0.077
2022-06-17,Keyboard,Accessories,South,1,166,31.97,1905,268.55,Ocasional,8.4,3,2,0,0.095
2023-08-09,Mouse,Accessories,North,5,3720,448.6,2643,1116.41,Premium,9.2,14,3,1,0.036
2023-07-11,Laptop,Electronics,South,2,1090,136.65,1404,1181.37,Frecuente,7.0,6,3,0,0.14
2024-01-05,Laptop,Electronics,West,9,9783,2347.49,5938,222.26,Frecuente,7.0,5,1,0,0.085
2022-09-22,Smartphone,Electronics,North,4,2432,657.18,3833,602.32,Frecuente,8.4,11,3,1,0.108
2023-06-22,Mouse,Accessories,North,7,4060,291.42,5874,1341.5,Frecuente,9.8,11,2,0,0.017
2023-03-26,Smartwatch,Electronics,North,1,387,99.59,6102,24.01,Nuevo,7.2,12,1,0,0.096
2023-08-11,Smartwatch,Electronics,North,3,966,120.56,7169,462.16,Frecuente,7.5,13,3,1,0.055
2024-05-17,Tablet,Electronics,North,3,3366,882.29,5696,841.46,Ocasional,10.0,13,2,1,0.068
2024-06-30,Monitor,Accessories,West,7,7833,1843.94,6655,514.46,Frecuente,6.7,3,2,0,0.102
2023-04-09,Monitor,Accessories,West,1,610,33.55,6077,422.63,Frecuente,6.3,3,2,1,0.119
2022-05-28,Smartwatch,Electronics,West,8,4288,597.09,6698,700.86,Premium,8.4,3,2,1,0.052
2022-07-18,Printer,Office,North,9,7740,605.35,6358,288.65,Frecuente,6.1,9,3,1,0.131
2024-08-20,Smartwatch,Electronics,West,9,3150,457.13,3504,803.85,Ocasional,6.7,9,3,0,0.033
2023-12-31,Keyboard,Accessories,West,2,894,224.75,2839,1065.91,Ocasional,8.5,13,4,0,0.084
2022-10-09,Laptop,Electronics,North,8,7544,1219.73,7980,871.44,Ocasional,8.6,12,4,1,0.023
2024-03-01,Keyboard,Accessories,North,8,6360,1871.88,3755,157.8,Ocasional,8.0,12,1,1,0.043
2022-03-19,Smartphone,Electronics,West,4,2428,485.75,5716,1269.72,Frecuente,7.5,2,1,0,0.134
2022-10-05,Headphones,Accessories,South,2,574,38.52,2371,278.97,Premium,8.3,10,4,0,0.002
2023-04-25,Keyboard,Accessories,West,6,6744,660.47,4598,1151.92,Ocasional,8.6,12,2,0,0.137
2023-09-11,Headphones,Accessories,North,6,798,213.4,5531,553.64,Frecuente,9.2,14,3,1,0.049
2023-01-13,Printer,Office,North,5,2860,339.0,6447,1178.49,Premium,9.2,5,1,1,0.104
2022-04-03,Printer,Office,South,5,5410,1129.77,5500,325.28,Nuevo,8.7,11,2,0,0.014
2023-02-26,Laptop,Electronics,West,5,4445,580.15,3926,296.26,Nuevo,9.6,6,1,0,0.096
2024-11-03,Smartwatch,Electronics,South,8,7536,1197.09,9636,755.6,Ocasional,9.4,3,4,0,0.136
2023-09-26,Monitor,Accessories,North,7,4165,263.26,5371,68.75,Frecuente,6.5,5,3,1,0.083
2024-02-19,Laptop,Electronics,East,3,3021,763.99,8178,353.44,Ocasional,9.8,4,1,0,0.054
2024-04-29,Keyboard,Accessories,North,2,310,70.66,7498,1091.54,Frecuente,9.6,13,2,0,0.119
2024-05-15,Headphones,Accessories,South,2,2170,522.0,5804,1259.33,Frecuente,7.3,3,2,0,0.107
2024-10-22,Tablet,Electronics,West,3,2832,317.76,8920,139.56,Frecuente,6.1,2,4,1,0.018
2022-07-31,Smartwatch,Electronics,West,5,3945,392.09,1718,1325.48,Nuevo,8.4,9,3,0,0.1
2022-09-10,Tablet,Electronics,South,4,2104,308.0,9250,1200.33,Nuevo,7.8,9,3,0,0.1
2022-08-24,Monitor,Accessories,South,2,2060,517.64,8577,1307.13,Ocasional,9.0,8,3,0,0.113
2024-06-23,Printer,Office,North,4,1060,155.78,5284,1053.67,Premium,8.1,3,2,1,0.047
2023-01-13,Smartwatch,Electronics,South,6,810,108.61,7467,1017.75,Frecuente,6.3,7,1,0,0.06
2022-09-23,Laptop,Electronics,West,3,873,57.42,5442,797.14,Frecuente,7.0,14,3,0,0.144
2022-02-08,Tablet,Electronics,West,5,595,121.11,3053,986.13,Nuevo,9.5,2,1,0,0.086
2022-12-18,Laptop,Electronics,West,2,1562,119.56,8098,1380.28,Premium,6.2,12,4,0,0.076
2022-01-25,Smartwatch,Electronics,East,9,5337,1575.99,2836,168.77,Premium,8.9,2,1,1,0.148
2022-12-09,Printer,Office,North,2,212,13.4,3487,487.33,Ocasional,7.2,4,4,1,0.034
2023-06-14,Printer,Office,East,8,2704,705.74,5433,127.23,Frecuente,7.8,13,2,0,0.06
2024-05-31,Laptop,Electronics,North,5,3225,523.32,8455,1418.31,Ocasional,8.1,5,2,1,0.114
2023-08-07,Monitor,Accessories,North,2,1342,184.59,4147,678.99,Premium,7.0,8,3,0,0.107
2022-07-13,Mouse,Accessories,South,7,3395,1012.78,5194,1019.51,Ocasional,8.6,6,3,1,0.145
2024-12-01,Smartwatch,Electronics,East,4,3968,480.72,895,1264.86,Premium,8.8,9,4,0,0.098
2024-04-12,Smartphone,Electronics,West,5,4555,776.65,1600,1486.68,Premium,6.3,6,2,0,0.047
2022-02-26,Tablet,Electronics,West,2,2132,365.44,1031,259.44,Frecuente,7.5,7,1,1,0.06
2022-03-31,Mouse,Accessories,West,6,6516,842.83,1184,1203.28,Frecuente,9.0,12,1,1,0.013
2023-08-17,Smartwatch,Electronics,North,2,2040,481.15,8750,1333.39,Ocasional,8.9,8,3,1,0.139
2024-09-23,Mouse,Accessories,East,6,6126,428.38,8498,92.34,Premium,8.2,8,3,0,0.019
2022-09-11,Smartwatch,Electronics,West,8,520,30.58,8307,1136.05,Premium,9.1,12,3,1,0.082
2023-01-01,Camera,Electronics,South,5,4470,526.96,1027,544.99,Ocasional,6.4,6,1,1,0.06
2024-07-12,Smartwatch,Electronics,West,8,5504,1196.78,1237,979.92,Frecuente,6.5,12,3,0,0.02
2022-01-11,Headphones,Accessories,West,4,3036,511.69,3165,780.79,Ocasional,8.6,11,1,0,0.044
2024-10-05,Smartwatch,Electronics,East,5,2725,308.29,5870,404.42,Ocasional,8.8,13,4,0,0.095
2024-09-16,Printer,Office,North,8,4080,336.96,3674,220.13,Premium,9.3,7,3,0,0.005
2024-05-23,Keyboard,Accessories,North,8,3080,776.6,5131,193.08,Ocasional,6.7,8,2,1,0.145
2023-06-08,Smartwatch,Electronics,North,5,1525,413.75,2143,172.92,Frecuente,8.1,2,2,0,0.136
2022-07-16,Monitor,Accessories,South,4,1332,342.85,7442,963.93,Frecuente,8.6,2,3,0,0.013
2023-07-24,Smartphone,Electronics,South,7,4669,803.21,3481,540.09,Premium,6.9,2,3,0,0.13
2022-03-12,Smartwatch,Electronics,West,6,5310,1099.84,1132,340.62,Ocasional,8.1,9,1,1,0.049
2023-01-12,Camera,Electronics,East,8,9392,2651.84,7555,1043.99,Ocasional,8.6,5,1,0,0.01
2022-11-03,Monitor,Accessories,South,5,1350,198.19,9076,1036.54,Ocasional,6.9,5,4,1,0.046
2024-03-14,Monitor,Accessories,North,4,3648,768.61,639,817.97,Nuevo,7.5,9,1,0,0.121
2023-07-27,Printer,Office,North,2,300,47.59,4648,1403.74,Frecuente,6.9,6,3,0,0.1
2022-08-14,Smartphone,Electronics,North,3,3408,727.26,8358,590.41,Nuevo,9.6,2,3,1,0.036
